doc_id,month,filing_period,vendor_name,vendor_gstin,vendor_type,vendor_reliability,invoice_date,taxable_value,gst_rate_pct,books_igst,gstr2b_igst,difference,mismatch_type,itc_eligible,itc_at_risk,status
GST-020896,2022-10,Oct-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-10-01,30512.31,18,5492.22,5492.22,0.0,None,5492.22,0.0,Reconciled
GST-020897,2022-10,Oct-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-10-01,163541.11,5,8177.06,8177.06,0.0,None,8177.06,0.0,Reconciled
GST-020898,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,16430.86,18,2957.55,2957.55,0.0,None,2957.55,0.0,Reconciled
GST-020899,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,85397.93,28,23911.42,0.0,-23911.42,Missing in 2B,0.0,23911.42,Mismatch
GST-020900,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,71924.34,12,8630.92,5109.37,-3521.55,Short in 2B,5109.37,3521.55,Mismatch
GST-020901,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,84393.27,28,23630.12,23630.12,0.0,None,23630.12,0.0,Reconciled
GST-020902,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,109306.92,18,19675.25,19675.25,0.0,None,19675.25,0.0,Reconciled
GST-020903,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,110199.13,18,19835.84,23236.32,3400.48,Excess in 2B,19835.84,0.0,Mismatch
GST-020904,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,144010.41,12,17281.25,17281.25,0.0,None,17281.25,0.0,Reconciled
GST-020905,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,156820.88,5,7841.04,7841.04,0.0,None,7841.04,0.0,Reconciled
GST-020906,2022-10,Oct-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-10-01,193508.69,18,34831.56,34831.56,0.0,None,34831.56,0.0,Reconciled
GST-020907,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,218729.37,12,26247.52,26247.52,0.0,None,26247.52,0.0,Reconciled
GST-020908,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,161824.21,28,45310.78,45310.78,0.0,None,45310.78,0.0,Reconciled
GST-020909,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,138675.44,12,16641.05,16641.05,0.0,None,16641.05,0.0,Reconciled
GST-020910,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,208295.68,28,58322.79,58322.79,0.0,None,58322.79,0.0,Reconciled
GST-020911,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,147372.9,28,41264.41,42495.77,1231.36,Excess in 2B,41264.41,0.0,Mismatch
GST-020912,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,131723.42,12,15806.81,15806.81,0.0,None,15806.81,0.0,Reconciled
GST-020913,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,208587.85,18,37545.81,38952.64,1406.83,Excess in 2B,37545.81,0.0,Mismatch
GST-020914,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,15031.65,12,1803.8,1803.8,0.0,None,1803.8,0.0,Reconciled
GST-020915,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,183034.1,12,21964.09,21964.09,0.0,None,21964.09,0.0,Reconciled
GST-020916,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,29732.06,12,3567.85,3567.85,0.0,None,3567.85,0.0,Reconciled
GST-020917,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,94987.13,28,26596.4,26596.4,0.0,None,26596.4,0.0,Reconciled
GST-020918,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,89323.49,18,16078.23,16078.23,0.0,None,16078.23,0.0,Reconciled
GST-020919,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,45533.53,5,2276.68,2276.68,0.0,None,2276.68,0.0,Reconciled
GST-020920,2022-10,Oct-2022,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2022-10-01,88636.76,28,24818.29,24818.29,0.0,None,24818.29,0.0,Reconciled
GST-020921,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,116947.09,5,5847.35,5847.35,0.0,None,5847.35,0.0,Reconciled
GST-020922,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,235035.47,18,42306.38,44382.87,2076.49,Excess in 2B,42306.38,0.0,Mismatch
GST-020923,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,106097.47,18,19097.54,19097.54,0.0,None,19097.54,0.0,Reconciled
GST-020924,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,173824.22,18,31288.36,31288.36,0.0,None,31288.36,0.0,Reconciled
GST-020925,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,182565.82,5,9128.29,9128.29,0.0,None,9128.29,0.0,Reconciled
GST-020926,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,80433.26,18,14477.99,14477.99,0.0,None,14477.99,0.0,Reconciled
GST-020927,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,180097.02,12,21611.64,21611.64,0.0,None,21611.64,0.0,Reconciled
GST-020928,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,126720.55,18,22809.7,22809.7,0.0,None,22809.7,0.0,Reconciled
GST-020929,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,26323.71,5,1316.19,1316.19,0.0,None,1316.19,0.0,Reconciled
GST-020930,2022-10,Oct-2022,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2022-10-01,105503.23,28,29540.9,29540.9,0.0,None,29540.9,0.0,Reconciled
GST-020931,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,41079.72,28,11502.32,11502.32,0.0,None,11502.32,0.0,Reconciled
GST-020932,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,101906.12,28,28533.71,28533.71,0.0,None,28533.71,0.0,Reconciled
GST-020933,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,58715.41,5,2935.77,2935.77,0.0,None,2935.77,0.0,Reconciled
GST-020934,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,214831.78,28,60152.9,60152.9,0.0,None,60152.9,0.0,Reconciled
GST-020935,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,219394.35,12,26327.32,26327.32,0.0,None,26327.32,0.0,Reconciled
GST-020936,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,65699.06,5,3284.95,3284.95,0.0,None,3284.95,0.0,Reconciled
GST-020937,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,23445.59,5,1172.28,1172.28,0.0,None,1172.28,0.0,Reconciled
GST-020938,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,168135.34,12,20176.24,20176.24,0.0,None,20176.24,0.0,Reconciled
GST-020939,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,244029.08,28,68328.14,68328.14,0.0,None,68328.14,0.0,Reconciled
GST-020940,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,182603.62,12,21912.43,21912.43,0.0,None,21912.43,0.0,Reconciled
GST-020941,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,35055.21,18,6309.94,6309.94,0.0,None,6309.94,0.0,Reconciled
GST-020942,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,28651.61,12,3438.19,3438.19,0.0,None,3438.19,0.0,Reconciled
GST-020943,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,142794.35,18,25702.98,25702.98,0.0,None,25702.98,0.0,Reconciled
GST-020944,2022-11,Nov-2022,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2022-11-01,18452.95,5,922.65,922.65,0.0,None,922.65,0.0,Reconciled
GST-020945,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,19541.99,28,5471.76,5471.76,0.0,None,5471.76,0.0,Reconciled
GST-020946,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,22384.13,18,4029.14,4029.14,0.0,None,4029.14,0.0,Reconciled
GST-020947,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,139770.35,12,16772.44,16772.44,0.0,None,16772.44,0.0,Reconciled
GST-020948,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,185341.28,5,9267.06,9267.06,0.0,None,9267.06,0.0,Reconciled
GST-020949,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,136972.59,12,16436.71,16436.71,0.0,None,16436.71,0.0,Reconciled
GST-020950,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,121905.94,28,34133.66,34133.66,0.0,None,34133.66,0.0,Reconciled
GST-020951,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,137504.57,12,16500.55,16500.55,0.0,None,16500.55,0.0,Reconciled
GST-020952,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,150208.52,12,18025.02,18025.02,0.0,None,18025.02,0.0,Reconciled
GST-020953,2022-11,Nov-2022,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2022-11-01,204681.55,12,24561.79,24561.79,0.0,None,24561.79,0.0,Reconciled
GST-020954,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,19124.81,5,956.24,956.24,0.0,None,956.24,0.0,Reconciled
GST-020955,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,188671.24,18,33960.82,33960.82,0.0,None,33960.82,0.0,Reconciled
GST-020956,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,102358.73,28,28660.44,28660.44,0.0,None,28660.44,0.0,Reconciled
GST-020957,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,170806.73,5,8540.34,8540.34,0.0,None,8540.34,0.0,Reconciled
GST-020958,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,214059.29,5,10702.96,10702.96,0.0,None,10702.96,0.0,Reconciled
GST-020959,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,209994.33,18,37798.98,37798.98,0.0,None,37798.98,0.0,Reconciled
GST-020960,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,122629.0,12,14715.48,0.0,-14715.48,Missing in 2B,0.0,14715.48,Mismatch
GST-020961,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,181881.83,5,9094.09,2988.26,-6105.83,Short in 2B,2988.26,6105.83,Mismatch
GST-020962,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,126345.31,12,15161.44,15161.44,0.0,None,15161.44,0.0,Reconciled
GST-020963,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,247699.09,18,44585.84,44585.84,0.0,None,44585.84,0.0,Reconciled
GST-020964,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,247962.06,12,29755.45,29755.45,0.0,None,29755.45,0.0,Reconciled
GST-020965,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,146903.98,12,17628.48,17628.48,0.0,None,17628.48,0.0,Reconciled
GST-020966,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,67964.6,28,19030.09,19030.09,0.0,None,19030.09,0.0,Reconciled
GST-020967,2022-11,Nov-2022,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2022-11-01,225577.65,5,11278.88,11278.88,0.0,None,11278.88,0.0,Reconciled
GST-020968,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,79915.77,5,3995.79,3995.79,0.0,None,3995.79,0.0,Reconciled
GST-020969,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,164449.36,18,29600.88,29600.88,0.0,None,29600.88,0.0,Reconciled
GST-020970,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,166062.44,5,8303.12,8303.12,0.0,None,8303.12,0.0,Reconciled
GST-020971,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,230609.17,28,64570.57,64570.57,0.0,None,64570.57,0.0,Reconciled
GST-020972,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,141621.06,18,25491.79,25491.79,0.0,None,25491.79,0.0,Reconciled
GST-020973,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,29617.76,5,1480.89,1480.89,0.0,None,1480.89,0.0,Reconciled
GST-020974,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,131868.42,5,6593.42,6593.42,0.0,None,6593.42,0.0,Reconciled
GST-020975,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,46554.59,12,5586.55,5586.55,0.0,None,5586.55,0.0,Reconciled
GST-020976,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,193855.75,28,54279.61,54279.61,0.0,None,54279.61,0.0,Reconciled
GST-020977,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,174710.78,5,8735.54,8735.54,0.0,None,8735.54,0.0,Reconciled
GST-020978,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,233235.17,12,27988.22,27988.22,0.0,None,27988.22,0.0,Reconciled
GST-020979,2022-11,Nov-2022,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2022-11-01,143445.63,5,7172.28,7172.28,0.0,None,7172.28,0.0,Reconciled
GST-020980,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,53951.2,5,2697.56,2697.56,0.0,None,2697.56,0.0,Reconciled
GST-020981,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,225953.55,28,63266.99,63266.99,0.0,None,63266.99,0.0,Reconciled
GST-020982,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,245580.24,5,12279.01,12279.01,0.0,None,12279.01,0.0,Reconciled
GST-020983,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,107086.7,28,29984.28,29984.28,0.0,None,29984.28,0.0,Reconciled
GST-020984,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,61277.54,18,11029.96,11029.96,0.0,None,11029.96,0.0,Reconciled
GST-020985,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,110568.41,18,19902.31,19902.31,0.0,None,19902.31,0.0,Reconciled
GST-020986,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,148841.85,18,26791.53,26791.53,0.0,None,26791.53,0.0,Reconciled
GST-020987,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,231056.04,18,41590.09,45518.57,3928.48,Excess in 2B,41590.09,0.0,Mismatch
GST-020988,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,59675.3,18,10741.55,10741.55,0.0,None,10741.55,0.0,Reconciled
GST-020989,2022-11,Nov-2022,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2022-11-01,98434.65,5,4921.73,4921.73,0.0,None,4921.73,0.0,Reconciled
GST-020990,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,238930.75,12,28671.69,28671.69,0.0,None,28671.69,0.0,Reconciled
GST-020991,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,52992.79,28,14837.98,14837.98,0.0,None,14837.98,0.0,Reconciled
GST-020992,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,87849.99,12,10542.0,10542.0,0.0,None,10542.0,0.0,Reconciled
GST-020993,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,171651.11,18,30897.2,30897.2,0.0,None,30897.2,0.0,Reconciled
GST-020994,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,194441.08,5,9722.05,9722.05,0.0,None,9722.05,0.0,Reconciled
GST-020995,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,17844.23,12,2141.31,2141.31,0.0,None,2141.31,0.0,Reconciled
GST-020996,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,103591.6,28,29005.65,29005.65,0.0,None,29005.65,0.0,Reconciled
GST-020997,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,164075.47,28,45941.13,45941.13,0.0,None,45941.13,0.0,Reconciled
GST-020998,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,56803.71,18,10224.67,10224.67,0.0,None,10224.67,0.0,Reconciled
GST-020999,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,37418.83,5,1870.94,1870.94,0.0,None,1870.94,0.0,Reconciled
GST-021000,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,109649.63,28,30701.9,30701.9,0.0,None,30701.9,0.0,Reconciled
GST-021001,2022-11,Nov-2022,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2022-11-01,42848.12,5,2142.41,2142.41,0.0,None,2142.41,0.0,Reconciled
GST-021002,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,231089.79,18,41596.16,41596.16,0.0,None,41596.16,0.0,Reconciled
GST-021003,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,135489.26,18,24388.07,24388.07,0.0,None,24388.07,0.0,Reconciled
GST-021004,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,107227.67,5,5361.38,1528.64,-3832.74,Short in 2B,1528.64,3832.74,Mismatch
GST-021005,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,79753.77,5,3987.69,3987.69,0.0,None,3987.69,0.0,Reconciled
GST-021006,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,73985.33,28,20715.89,20715.89,0.0,None,20715.89,0.0,Reconciled
GST-021007,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,112666.92,5,5633.35,5633.35,0.0,None,5633.35,0.0,Reconciled
GST-021008,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,60024.34,5,3001.22,3001.22,0.0,None,3001.22,0.0,Reconciled
GST-021009,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,21467.01,18,3864.06,3864.06,0.0,None,3864.06,0.0,Reconciled
GST-021010,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,24148.54,12,2897.82,2897.82,0.0,None,2897.82,0.0,Reconciled
GST-021011,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,49821.81,28,13950.11,13950.11,0.0,None,13950.11,0.0,Reconciled
GST-021012,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,238357.91,5,11917.9,11917.9,0.0,None,11917.9,0.0,Reconciled
GST-021013,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,147381.29,5,7369.06,7369.06,0.0,None,7369.06,0.0,Reconciled
GST-021014,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,193312.42,18,34796.24,27518.06,-7278.18,Short in 2B,27518.06,7278.18,Mismatch
GST-021015,2022-11,Nov-2022,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2022-11-01,213774.64,5,10688.73,10688.73,0.0,None,10688.73,0.0,Reconciled
GST-021016,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,208442.8,28,58363.98,58363.98,0.0,None,58363.98,0.0,Reconciled
GST-021017,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,63099.83,5,3154.99,3154.99,0.0,None,3154.99,0.0,Reconciled
GST-021018,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,84488.25,28,23656.71,23656.71,0.0,None,23656.71,0.0,Reconciled
GST-021019,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,63662.82,5,3183.14,3183.14,0.0,None,3183.14,0.0,Reconciled
GST-021020,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,84381.82,18,15188.73,15188.73,0.0,None,15188.73,0.0,Reconciled
GST-021021,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,111211.84,28,31139.32,31139.32,0.0,None,31139.32,0.0,Reconciled
GST-021022,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,26195.7,28,7334.8,7334.8,0.0,None,7334.8,0.0,Reconciled
GST-021023,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,196213.86,12,23545.66,23545.66,0.0,None,23545.66,0.0,Reconciled
GST-021024,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,136179.96,5,6809.0,6809.0,0.0,None,6809.0,0.0,Reconciled
GST-021025,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,81381.02,18,14648.58,14648.58,0.0,None,14648.58,0.0,Reconciled
GST-021026,2022-11,Nov-2022,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2022-11-01,107078.63,5,5353.93,5353.93,0.0,None,5353.93,0.0,Reconciled
GST-021027,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,153751.31,28,43050.37,43050.37,0.0,None,43050.37,0.0,Reconciled
GST-021028,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,27839.09,12,3340.69,2765.01,-575.68,Short in 2B,2765.01,575.68,Mismatch
GST-021029,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,117808.25,28,32986.31,36860.32,3874.01,Excess in 2B,32986.31,0.0,Mismatch
GST-021030,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,67708.97,18,12187.61,12187.61,0.0,None,12187.61,0.0,Reconciled
GST-021031,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,112746.82,5,5637.34,5637.34,0.0,None,5637.34,0.0,Reconciled
GST-021032,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,86188.76,12,10342.65,10342.65,0.0,None,10342.65,0.0,Reconciled
GST-021033,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,74411.2,18,13394.02,6129.47,-7264.55,Short in 2B,6129.47,7264.55,Mismatch
GST-021034,2022-11,Nov-2022,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2022-11-01,204572.98,18,36823.14,39084.53,2261.39,Excess in 2B,36823.14,0.0,Mismatch
GST-021035,2022-11,Nov-2022,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2022-11-01,170338.35,18,30660.9,30660.9,0.0,None,30660.9,0.0,Reconciled
