snapshot_date,sku,product_name,category,warehouse,current_stock_kg,avg_daily_sales,days_no_movement,last_sale_date,lead_time_days,safety_stock,reorder_point,ideal_stock,needs_reorder,unit_cost_inr,total_value_inr,monthly_holding_cost,aging_bucket,is_dead_stock,health_score,supplier
2023-07-01,BC001,BCAA 300g,Finished Good,Pune WH,440,33.37,16,2023-06-15,7,116,349,1000,0,1200,528000,10560.0,Active (0-30d),0,17.4,SUP-11
2023-07-01,CB001,Casein Blend 1kg,Finished Good,Bangalore WH,42,17.45,31,2023-05-31,14,122,366,523,1,1600,67200,1344.0,Slow (31-60d),0,89.7,SUP-06
2023-07-01,CB001,Casein Blend 1kg,Finished Good,Delhi WH,340,19.52,16,2023-06-15,23,224,672,585,1,1600,544000,10880.0,Active (0-30d),0,11.8,SUP-07
2023-07-01,CB001,Casein Blend 1kg,Finished Good,Mumbai WH,470,15.76,7,2023-06-24,13,102,306,472,0,1600,752000,15040.0,Active (0-30d),0,7.7,SUP-05
2023-07-01,CB001,Casein Blend 1kg,Finished Good,Pune WH,583,19.97,19,2023-06-12,20,199,598,599,1,1600,932800,18656.0,Active (0-30d),0,3.9,SUP-04
2023-07-01,CL001,Collagen Peptides 250g,Finished Good,Bangalore WH,312,16.78,41,2023-05-21,13,109,327,503,1,1450,452400,9048.0,Slow (31-60d),0,2.4,SUP-09
2023-07-01,CL001,Collagen Peptides 250g,Finished Good,Delhi WH,555,17.11,43,2023-05-19,15,128,384,513,0,1450,804750,16095.0,Slow (31-60d),0,0.0,SUP-05
2023-07-01,CL001,Collagen Peptides 250g,Finished Good,Mumbai WH,194,18.76,22,2023-06-09,11,103,309,562,1,1450,281300,5626.0,Active (0-30d),0,21.5,SUP-01
2023-07-01,CL001,Collagen Peptides 250g,Finished Good,Pune WH,374,23.77,17,2023-06-14,15,178,534,713,1,1450,542300,10846.0,Active (0-30d),0,13.4,SUP-07
2023-07-01,CR001,Creatine Monohydrate,Finished Good,Bangalore WH,78,30.99,3,2023-06-28,8,123,370,929,1,800,62400,1248.0,Active (0-30d),0,99.0,SUP-02
2023-07-01,CR001,Creatine Monohydrate,Finished Good,Delhi WH,247,25.7,8,2023-06-23,14,179,538,771,1,800,197600,3952.0,Active (0-30d),0,28.4,SUP-06
2023-07-01,CR001,Creatine Monohydrate,Finished Good,Mumbai WH,538,17.52,11,2023-06-20,10,87,262,525,0,800,430400,8608.0,Active (0-30d),0,5.6,SUP-07
2023-07-01,CR001,Creatine Monohydrate,Finished Good,Pune WH,431,28.71,12,2023-06-19,10,143,430,861,0,800,344800,6896.0,Active (0-30d),0,15.9,SUP-10
2023-07-01,EW001,Egg White Protein 1kg,Finished Good,Bangalore WH,635,1.04,75,2023-04-17,8,4,12,31,0,1900,1206500,24130.0,Very Slow (61-90d),0,0.0,SUP-06
2023-07-01,EW001,Egg White Protein 1kg,Finished Good,Delhi WH,98,2.01,147,2023-02-04,21,21,63,60,0,1900,186200,3724.0,Dead (90+d),1,0.0,SUP-05
2023-07-01,EW001,Egg White Protein 1kg,Finished Good,Mumbai WH,487,2.2,94,2023-03-29,9,9,28,66,0,1900,925300,18506.0,Dead (90+d),1,0.0,SUP-09
2023-07-01,EW001,Egg White Protein 1kg,Finished Good,Pune WH,447,0.66,167,2023-01-15,12,3,10,19,0,1900,849300,16986.0,Dead (90+d),1,0.0,SUP-01
2023-07-01,MG001,Mass Gainer 3kg,Finished Good,Bangalore WH,521,13.95,41,2023-05-21,8,55,166,418,0,4200,2188200,43764.0,Slow (31-60d),0,0.0,SUP-05
2023-07-01,MG001,Mass Gainer 3kg,Finished Good,Delhi WH,138,10.32,27,2023-06-04,18,92,277,309,1,4200,579600,11592.0,Active (0-30d),0,13.3,SUP-11
2023-07-01,MG001,Mass Gainer 3kg,Finished Good,Mumbai WH,201,13.62,23,2023-06-08,12,81,244,408,1,4200,844200,16884.0,Active (0-30d),0,12.6,SUP-01
2023-07-01,MG001,Mass Gainer 3kg,Finished Good,Pune WH,153,8.53,6,2023-06-25,7,29,88,255,0,4200,642600,12852.0,Active (0-30d),0,14.6,SUP-07
2023-07-01,PP001,Plant Protein 1kg,Finished Good,Bangalore WH,373,30.2,10,2023-06-21,23,347,1041,906,1,1750,652750,13055.0,Active (0-30d),0,20.9,SUP-10
2023-07-01,PP001,Plant Protein 1kg,Finished Good,Delhi WH,490,30.2,7,2023-06-24,20,301,904,905,1,1750,857500,17150.0,Active (0-30d),0,16.1,SUP-02
2023-07-01,PP001,Plant Protein 1kg,Finished Good,Mumbai WH,72,30.59,23,2023-06-08,10,152,457,917,1,1750,126000,2520.0,Active (0-30d),0,92.3,SUP-11
2023-07-01,PP001,Plant Protein 1kg,Finished Good,Pune WH,173,30.3,17,2023-06-14,24,363,1090,908,1,1750,302750,6055.0,Active (0-30d),0,46.6,SUP-08
2023-07-01,RM001,Whey Concentrate WPC,Raw Material,Bangalore WH,381,72.5,25,2023-06-06,17,616,1848,2174,1,850,323850,6477.0,Active (0-30d),0,48.6,SUP-05
2023-07-01,RM001,Whey Concentrate WPC,Raw Material,Delhi WH,162,44.72,31,2023-05-31,18,402,1206,1341,1,850,137700,2754.0,Slow (31-60d),0,72.0,SUP-07
2023-07-01,RM001,Whey Concentrate WPC,Raw Material,Mumbai WH,123,50.61,8,2023-06-23,24,607,1821,1518,1,850,104550,2091.0,Active (0-30d),0,97.3,SUP-11
2023-07-01,RM001,Whey Concentrate WPC,Raw Material,Pune WH,475,74.63,39,2023-05-23,17,634,1902,2238,1,850,403750,8075.0,Slow (31-60d),0,34.0,SUP-11
2023-07-01,RM002,Casein Powder,Raw Material,Bangalore WH,267,28.04,32,2023-05-30,21,294,882,841,1,920,245640,4912.8,Slow (31-60d),0,20.7,SUP-10
2023-07-01,RM002,Casein Powder,Raw Material,Delhi WH,261,1.73,141,2023-02-10,15,13,39,52,0,920,240120,4802.4,Dead (90+d),1,0.0,SUP-11
2023-07-01,RM002,Casein Powder,Raw Material,Mumbai WH,68,19.23,37,2023-05-25,21,201,604,577,1,920,62560,1251.2,Slow (31-60d),0,71.3,SUP-09
2023-07-01,RM002,Casein Powder,Raw Material,Pune WH,296,23.6,4,2023-06-27,24,283,849,707,1,920,272320,5446.4,Active (0-30d),0,22.5,SUP-10
2023-07-01,RM003,Soy Protein Isolate,Raw Material,Bangalore WH,572,2.59,124,2023-02-27,22,28,84,77,0,780,446160,8923.2,Dead (90+d),1,0.0,SUP-04
2023-07-01,RM003,Soy Protein Isolate,Raw Material,Delhi WH,477,5.3,137,2023-02-14,19,50,150,158,0,780,372060,7441.2,Dead (90+d),1,0.0,SUP-02
2023-07-01,RM003,Soy Protein Isolate,Raw Material,Mumbai WH,351,3.56,170,2023-01-12,12,21,63,106,0,780,273780,5475.6,Dead (90+d),1,0.0,SUP-08
2023-07-01,RM003,Soy Protein Isolate,Raw Material,Pune WH,301,3.33,77,2023-04-15,18,29,88,99,0,780,234780,4695.6,Very Slow (61-90d),0,0.0,SUP-11
2023-07-01,RM004,BCAA Powder Bulk,Raw Material,Bangalore WH,264,23.15,15,2023-06-16,19,219,658,694,1,1100,290400,5808.0,Active (0-30d),0,21.2,SUP-10
2023-07-01,RM004,BCAA Powder Bulk,Raw Material,Delhi WH,173,14.65,5,2023-06-26,8,58,175,439,1,1100,190300,3806.0,Active (0-30d),0,23.6,SUP-01
2023-07-01,RM004,BCAA Powder Bulk,Raw Material,Mumbai WH,376,22.53,24,2023-06-07,12,135,405,675,1,1100,413600,8272.0,Active (0-30d),0,9.9,SUP-06
2023-07-01,RM004,BCAA Powder Bulk,Raw Material,Pune WH,27,20.36,29,2023-06-02,7,71,213,610,1,1100,29700,594.0,Active (0-30d),0,90.3,SUP-11
2023-07-01,RM005,Collagen Hydrolysate,Raw Material,Bangalore WH,777,3.54,133,2023-02-18,11,19,57,106,0,650,505050,10101.0,Dead (90+d),1,0.0,SUP-11
2023-07-01,RM005,Collagen Hydrolysate,Raw Material,Delhi WH,470,3.35,103,2023-03-20,16,26,79,100,0,650,305500,6110.0,Dead (90+d),1,0.0,SUP-11
2023-07-01,RM005,Collagen Hydrolysate,Raw Material,Mumbai WH,88,1.49,110,2023-03-13,18,13,39,44,0,650,57200,1144.0,Dead (90+d),1,0.0,SUP-09
2023-07-01,RM005,Collagen Hydrolysate,Raw Material,Pune WH,398,2.99,137,2023-02-14,15,22,66,89,0,650,258700,5174.0,Dead (90+d),1,0.0,SUP-06
2023-07-01,RM006,Maltodextrin,Raw Material,Bangalore WH,293,34.02,44,2023-05-18,24,408,1224,1020,1,120,35160,703.2,Slow (31-60d),0,20.1,SUP-04
2023-07-01,RM006,Maltodextrin,Raw Material,Delhi WH,423,50.04,29,2023-06-02,20,500,1500,1501,1,120,50760,1015.2,Active (0-30d),0,25.7,SUP-01
2023-07-01,RM006,Maltodextrin,Raw Material,Mumbai WH,266,50.92,26,2023-06-05,13,330,991,1527,1,120,31920,638.4,Active (0-30d),0,48.5,SUP-01
2023-07-01,RM006,Maltodextrin,Raw Material,Pune WH,133,32.6,0,2023-07-01,16,260,781,977,1,120,15960,319.2,Active (0-30d),0,73.0,SUP-11
2023-07-01,RM007,Natural Flavors,Ingredient,Bangalore WH,452,1.65,138,2023-02-13,13,10,31,49,0,2200,994400,19888.0,Dead (90+d),1,0.0,SUP-10
2023-07-01,RM007,Natural Flavors,Ingredient,Delhi WH,798,2.2,97,2023-03-26,9,9,28,65,0,2200,1755600,35112.0,Dead (90+d),1,0.0,SUP-10
2023-07-01,RM007,Natural Flavors,Ingredient,Mumbai WH,764,0.09,106,2023-03-17,8,0,0,2,0,2200,1680800,33616.0,Dead (90+d),1,0.0,SUP-08
2023-07-01,RM007,Natural Flavors,Ingredient,Pune WH,601,1.81,162,2023-01-20,16,14,42,54,0,2200,1322200,26444.0,Dead (90+d),1,0.0,SUP-04
2023-07-01,RM008,Sucralose,Ingredient,Bangalore WH,320,1.11,158,2023-01-24,14,7,22,33,0,3400,1088000,21760.0,Dead (90+d),1,0.0,SUP-04
2023-07-01,RM008,Sucralose,Ingredient,Delhi WH,161,0.55,132,2023-02-19,10,2,7,16,0,3400,547400,10948.0,Dead (90+d),1,0.0,SUP-10
2023-07-01,RM008,Sucralose,Ingredient,Mumbai WH,448,0.81,145,2023-02-06,22,8,25,24,0,3400,1523200,30464.0,Dead (90+d),1,0.0,SUP-03
2023-07-01,RM008,Sucralose,Ingredient,Pune WH,585,1.48,53,2023-05-09,23,17,51,44,0,3400,1989000,39780.0,Slow (31-60d),0,0.0,SUP-07
2023-07-01,RM009,Vitamin Premix,Ingredient,Bangalore WH,104,1.01,136,2023-02-15,10,5,15,30,0,1800,187200,3744.0,Dead (90+d),1,0.0,SUP-06
2023-07-01,RM009,Vitamin Premix,Ingredient,Delhi WH,528,8.79,5,2023-06-26,13,57,171,263,0,1800,950400,19008.0,Active (0-30d),0,0.0,SUP-07
2023-07-01,RM009,Vitamin Premix,Ingredient,Mumbai WH,200,15.1,22,2023-06-09,15,113,339,453,1,1800,360000,7200.0,Active (0-30d),0,15.2,SUP-09
2023-07-01,RM009,Vitamin Premix,Ingredient,Pune WH,530,13.74,35,2023-05-27,24,164,493,412,0,1800,954000,19080.0,Slow (31-60d),0,0.0,SUP-05
2023-07-01,RM010,Packaging Material,Packaging,Bangalore WH,291,6.34,123,2023-02-28,15,47,142,190,0,180,52380,1047.6,Dead (90+d),1,0.0,SUP-01
2023-07-01,RM010,Packaging Material,Packaging,Delhi WH,66,71.0,35,2023-05-27,14,497,1491,2130,1,180,11880,237.6,Slow (31-60d),0,88.3,SUP-01
2023-07-01,RM010,Packaging Material,Packaging,Mumbai WH,556,47.46,26,2023-06-05,22,522,1566,1423,1,180,100080,2001.6,Active (0-30d),0,16.9,SUP-11
2023-07-01,RM010,Packaging Material,Packaging,Pune WH,499,54.4,9,2023-06-22,22,598,1794,1632,1,180,89820,1796.4,Active (0-30d),0,29.6,SUP-04
2023-07-01,SP001,Soy Isolate 500g,Finished Good,Bangalore WH,222,1.13,166,2023-01-16,24,13,40,33,0,950,210900,4218.0,Dead (90+d),1,0.0,SUP-03
2023-07-01,SP001,Soy Isolate 500g,Finished Good,Delhi WH,215,2.91,83,2023-04-09,19,27,82,87,0,950,204250,4085.0,Very Slow (61-90d),0,0.0,SUP-07
2023-07-01,SP001,Soy Isolate 500g,Finished Good,Mumbai WH,62,1.8,170,2023-01-12,15,13,39,53,0,950,58900,1178.0,Dead (90+d),1,0.0,SUP-09
2023-07-01,SP001,Soy Isolate 500g,Finished Good,Pune WH,77,2.35,99,2023-03-24,14,16,48,70,0,950,73150,1463.0,Dead (90+d),1,0.0,SUP-06
2023-07-01,WP001,Whey Protein 1kg,Finished Good,Bangalore WH,146,54.34,0,2023-07-01,14,380,1140,1630,1,1800,262800,5256.0,Active (0-30d),0,100.0,SUP-07
2023-07-01,WP001,Whey Protein 1kg,Finished Good,Delhi WH,568,3.34,97,2023-03-26,11,18,54,100,0,1800,1022400,20448.0,Dead (90+d),1,0.0,SUP-09
2023-07-01,WP001,Whey Protein 1kg,Finished Good,Mumbai WH,132,3.95,154,2023-01-28,10,19,58,118,0,1800,237600,4752.0,Dead (90+d),1,0.0,SUP-09
2023-07-01,WP001,Whey Protein 1kg,Finished Good,Pune WH,284,33.6,33,2023-05-29,12,201,604,1007,1,1800,511200,10224.0,Slow (31-60d),0,24.4,SUP-11
2023-07-01,WP002,Whey Protein 2kg,Finished Good,Bangalore WH,394,32.95,33,2023-05-29,8,131,394,988,1,3200,1260800,25216.0,Slow (31-60d),0,14.0,SUP-02
2023-07-01,WP002,Whey Protein 2kg,Finished Good,Delhi WH,64,28.38,18,2023-06-13,14,198,595,851,1,3200,204800,4096.0,Active (0-30d),0,94.0,SUP-01
2023-07-01,WP002,Whey Protein 2kg,Finished Good,Mumbai WH,374,21.46,7,2023-06-24,19,203,610,643,1,3200,1196800,23936.0,Active (0-30d),0,14.8,SUP-02
2023-07-01,WP002,Whey Protein 2kg,Finished Good,Pune WH,493,30.8,12,2023-06-19,8,123,369,924,0,3200,1577600,31552.0,Active (0-30d),0,14.7,SUP-07
2023-08-01,BC001,BCAA 300g,Finished Good,Bangalore WH,380,22.22,7,2023-07-25,23,255,765,666,1,1200,456000,9120.0,Active (0-30d),0,15.2,SUP-02
2023-08-01,BC001,BCAA 300g,Finished Good,Delhi WH,545,28.53,22,2023-07-10,24,342,1026,855,1,1200,654000,13080.0,Active (0-30d),0,8.3,SUP-10
2023-08-01,BC001,BCAA 300g,Finished Good,Mumbai WH,471,32.55,32,2023-06-30,21,341,1024,976,1,1200,565200,11304.0,Slow (31-60d),0,10.0,SUP-07
2023-08-01,BC001,BCAA 300g,Finished Good,Pune WH,537,38.62,4,2023-07-28,24,463,1389,1158,1,1200,644400,12888.0,Active (0-30d),0,20.2,SUP-10
2023-08-01,CB001,Casein Blend 1kg,Finished Good,Bangalore WH,108,19.91,19,2023-07-13,8,79,238,597,1,1600,172800,3456.0,Active (0-30d),0,48.5,SUP-08
2023-08-01,CB001,Casein Blend 1kg,Finished Good,Delhi WH,544,22.89,34,2023-06-28,17,194,583,686,1,1600,870400,17408.0,Slow (31-60d),0,1.3,SUP-10
2023-08-01,CB001,Casein Blend 1kg,Finished Good,Mumbai WH,187,17.24,18,2023-07-14,22,189,568,517,1,1600,299200,5984.0,Active (0-30d),0,21.5,SUP-06
2023-08-01,CB001,Casein Blend 1kg,Finished Good,Pune WH,41,13.37,36,2023-06-26,9,60,180,400,1,1600,65600,1312.0,Slow (31-60d),0,83.5,SUP-02
2023-08-01,CL001,Collagen Peptides 250g,Finished Good,Bangalore WH,185,17.3,21,2023-07-11,21,181,544,519,1,1450,268250,5365.0,Active (0-30d),0,20.9,SUP-06
2023-08-01,CL001,Collagen Peptides 250g,Finished Good,Delhi WH,406,22.22,9,2023-07-23,8,88,265,666,0,1450,588700,11774.0,Active (0-30d),0,13.4,SUP-08
2023-08-01,CL001,Collagen Peptides 250g,Finished Good,Mumbai WH,487,18.1,40,2023-06-22,13,117,352,542,0,1450,706150,14123.0,Slow (31-60d),0,0.0,SUP-11
2023-08-01,CL001,Collagen Peptides 250g,Finished Good,Pune WH,39,21.08,26,2023-07-06,9,94,283,632,1,1450,56550,1131.0,Active (0-30d),0,91.3,SUP-02
2023-08-01,CR001,Creatine Monohydrate,Finished Good,Bangalore WH,357,23.25,37,2023-06-25,19,220,661,697,1,800,285600,5712.0,Slow (31-60d),0,7.1,SUP-08
2023-08-01,CR001,Creatine Monohydrate,Finished Good,Delhi WH,333,27.59,32,2023-06-30,22,303,910,827,1,800,266400,5328.0,Slow (31-60d),0,14.1,SUP-07
2023-08-01,CR001,Creatine Monohydrate,Finished Good,Mumbai WH,385,18.66,4,2023-07-28,17,158,475,559,1,800,308000,6160.0,Active (0-30d),0,13.2,SUP-02
2023-08-01,CR001,Creatine Monohydrate,Finished Good,Pune WH,406,25.2,9,2023-07-23,20,252,756,756,1,800,324800,6496.0,Active (0-30d),0,15.6,SUP-08
2023-08-01,EW001,Egg White Protein 1kg,Finished Good,Bangalore WH,122,0.94,75,2023-05-18,22,10,30,28,0,1900,231800,4636.0,Very Slow (61-90d),0,0.0,SUP-06
2023-08-01,EW001,Egg White Protein 1kg,Finished Good,Delhi WH,56,1.58,78,2023-05-15,16,12,37,47,0,1900,106400,2128.0,Very Slow (61-90d),0,0.0,SUP-04
2023-08-01,EW001,Egg White Protein 1kg,Finished Good,Mumbai WH,463,0.69,54,2023-06-08,19,6,19,20,0,1900,879700,17594.0,Slow (31-60d),0,0.0,SUP-04
2023-08-01,EW001,Egg White Protein 1kg,Finished Good,Pune WH,706,0.61,103,2023-04-20,9,2,7,18,0,1900,1341400,26828.0,Dead (90+d),1,0.0,SUP-04
2023-08-01,MG001,Mass Gainer 3kg,Finished Good,Bangalore WH,396,10.14,40,2023-06-22,14,70,211,304,0,4200,1663200,33264.0,Slow (31-60d),0,0.0,SUP-07
2023-08-01,MG001,Mass Gainer 3kg,Finished Good,Delhi WH,398,11.56,8,2023-07-24,23,132,397,346,0,4200,1671600,33432.0,Active (0-30d),0,3.0,SUP-11
2023-08-01,MG001,Mass Gainer 3kg,Finished Good,Mumbai WH,526,14.98,20,2023-07-12,21,157,471,449,0,4200,2209200,44184.0,Active (0-30d),0,0.0,SUP-04
2023-08-01,MG001,Mass Gainer 3kg,Finished Good,Pune WH,388,8.76,22,2023-07-10,7,30,91,262,0,4200,1629600,32592.0,Active (0-30d),0,0.0,SUP-09
2023-08-01,PP001,Plant Protein 1kg,Finished Good,Bangalore WH,536,3.3,148,2023-03-06,7,11,34,98,0,1750,938000,18760.0,Dead (90+d),1,0.0,SUP-02
2023-08-01,PP001,Plant Protein 1kg,Finished Good,Delhi WH,31,28.52,10,2023-07-22,12,171,513,855,1,1750,54250,1085.0,Active (0-30d),0,96.7,SUP-01
2023-08-01,PP001,Plant Protein 1kg,Finished Good,Mumbai WH,198,29.7,17,2023-07-15,7,103,310,890,1,1750,346500,6930.0,Active (0-30d),0,39.1,SUP-01
2023-08-01,PP001,Plant Protein 1kg,Finished Good,Pune WH,508,3.87,183,2023-01-30,21,40,121,116,0,1750,889000,17780.0,Dead (90+d),1,0.0,SUP-07
2023-08-01,RM001,Whey Concentrate WPC,Raw Material,Bangalore WH,206,56.81,20,2023-07-12,12,340,1021,1704,1,850,175100,3502.0,Active (0-30d),0,75.7,SUP-10
2023-08-01,RM001,Whey Concentrate WPC,Raw Material,Delhi WH,314,74.95,27,2023-07-05,24,899,2697,2248,1,850,266900,5338.0,Active (0-30d),0,62.4,SUP-08
2023-08-01,RM001,Whey Concentrate WPC,Raw Material,Mumbai WH,513,57.39,41,2023-06-21,17,487,1462,1721,1,850,436050,8721.0,Slow (31-60d),0,19.8,SUP-09
2023-08-01,RM001,Whey Concentrate WPC,Raw Material,Pune WH,439,7.57,187,2023-01-26,17,64,192,227,0,850,373150,7463.0,Dead (90+d),1,0.0,SUP-10
2023-08-01,RM002,Casein Powder,Raw Material,Bangalore WH,140,27.6,0,2023-08-01,11,151,454,827,1,920,128800,2576.0,Active (0-30d),0,58.7,SUP-01
2023-08-01,RM002,Casein Powder,Raw Material,Delhi WH,107,18.17,3,2023-07-29,9,81,244,545,1,920,98440,1968.8,Active (0-30d),0,49.5,SUP-06
2023-08-01,RM002,Casein Powder,Raw Material,Mumbai WH,204,19.37,12,2023-07-20,17,164,493,581,1,920,187680,3753.6,Active (0-30d),0,24.4,SUP-06
2023-08-01,RM002,Casein Powder,Raw Material,Pune WH,40,24.91,6,2023-07-26,9,112,336,747,1,920,36800,736.0,Active (0-30d),0,98.0,SUP-04
2023-08-01,RM003,Soy Protein Isolate,Raw Material,Bangalore WH,593,5.79,84,2023-05-09,16,46,138,173,0,780,462540,9250.8,Very Slow (61-90d),0,0.0,SUP-01
2023-08-01,RM003,Soy Protein Isolate,Raw Material,Delhi WH,714,0.48,177,2023-02-05,19,4,13,14,0,780,556920,11138.4,Dead (90+d),1,0.0,SUP-07
2023-08-01,RM003,Soy Protein Isolate,Raw Material,Mumbai WH,118,2.89,158,2023-02-24,16,23,69,86,0,780,92040,1840.8,Dead (90+d),1,0.0,SUP-07
2023-08-01,RM003,Soy Protein Isolate,Raw Material,Pune WH,411,5.74,87,2023-05-06,15,43,129,172,0,780,320580,6411.6,Very Slow (61-90d),0,0.0,SUP-06
2023-08-01,RM004,BCAA Powder Bulk,Raw Material,Bangalore WH,577,17.24,22,2023-07-10,8,68,205,517,0,1100,634700,12694.0,Active (0-30d),0,0.0,SUP-05
2023-08-01,RM004,BCAA Powder Bulk,Raw Material,Delhi WH,106,16.32,16,2023-07-16,15,122,366,489,1,1100,116600,2332.0,Active (0-30d),0,40.4,SUP-05
2023-08-01,RM004,BCAA Powder Bulk,Raw Material,Mumbai WH,128,16.37,34,2023-06-28,11,90,270,491,1,1100,140800,2816.0,Slow (31-60d),0,26.7,SUP-10
2023-08-01,RM004,BCAA Powder Bulk,Raw Material,Pune WH,37,14.34,29,2023-07-03,23,164,493,430,1,1100,40700,814.0,Active (0-30d),0,90.3,SUP-11
2023-08-01,RM005,Collagen Hydrolysate,Raw Material,Bangalore WH,176,2.01,176,2023-02-06,14,14,42,60,0,650,114400,2288.0,Dead (90+d),1,0.0,SUP-11
2023-08-01,RM005,Collagen Hydrolysate,Raw Material,Delhi WH,762,1.93,57,2023-06-05,21,20,60,57,0,650,495300,9906.0,Slow (31-60d),0,0.0,SUP-06
2023-08-01,RM005,Collagen Hydrolysate,Raw Material,Mumbai WH,465,2.06,151,2023-03-03,10,10,30,61,0,650,302250,6045.0,Dead (90+d),1,0.0,SUP-02
2023-08-01,RM005,Collagen Hydrolysate,Raw Material,Pune WH,558,2.25,166,2023-02-16,9,10,30,67,0,650,362700,7254.0,Dead (90+d),1,0.0,SUP-10
2023-08-01,RM006,Maltodextrin,Raw Material,Bangalore WH,301,32.95,16,2023-07-16,23,378,1135,988,1,120,36120,722.4,Active (0-30d),0,27.4,SUP-03
2023-08-01,RM006,Maltodextrin,Raw Material,Delhi WH,112,44.72,12,2023-07-20,13,290,871,1341,1,120,13440,268.8,Active (0-30d),0,96.0,SUP-08
2023-08-01,RM006,Maltodextrin,Raw Material,Mumbai WH,194,32.12,41,2023-06-21,19,305,915,963,1,120,23280,465.6,Slow (31-60d),0,35.7,SUP-06
2023-08-01,RM006,Maltodextrin,Raw Material,Pune WH,26,3.81,106,2023-04-17,17,32,96,114,1,120,3120,62.4,Dead (90+d),1,7.0,SUP-09
2023-08-01,RM007,Natural Flavors,Ingredient,Bangalore WH,548,1.6,137,2023-03-17,20,16,48,48,0,2200,1205600,24112.0,Dead (90+d),1,0.0,SUP-03
2023-08-01,RM007,Natural Flavors,Ingredient,Delhi WH,717,2.09,102,2023-04-21,22,22,67,62,0,2200,1577400,31548.0,Dead (90+d),1,0.0,SUP-09
2023-08-01,RM007,Natural Flavors,Ingredient,Mumbai WH,300,2.15,160,2023-02-22,22,23,70,64,0,2200,660000,13200.0,Dead (90+d),1,0.0,SUP-09
2023-08-01,RM007,Natural Flavors,Ingredient,Pune WH,708,0.19,119,2023-04-04,14,1,3,5,0,2200,1557600,31152.0,Dead (90+d),1,0.0,SUP-02
2023-08-01,RM008,Sucralose,Ingredient,Bangalore WH,382,1.98,74,2023-05-19,16,15,46,59,0,3400,1298800,25976.0,Very Slow (61-90d),0,0.0,SUP-03
2023-08-01,RM008,Sucralose,Ingredient,Delhi WH,341,0.6,108,2023-04-15,19,5,16,17,0,3400,1159400,23188.0,Dead (90+d),1,0.0,SUP-02
2023-08-01,RM008,Sucralose,Ingredient,Mumbai WH,484,0.08,111,2023-04-12,12,0,0,2,0,3400,1645600,32912.0,Dead (90+d),1,0.0,SUP-09
2023-08-01,RM008,Sucralose,Ingredient,Pune WH,52,1.41,93,2023-04-30,10,7,21,42,0,3400,176800,3536.0,Dead (90+d),1,0.0,SUP-11
2023-08-01,RM009,Vitamin Premix,Ingredient,Bangalore WH,155,12.6,8,2023-07-24,19,119,358,378,1,1800,279000,5580.0,Active (0-30d),0,21.6,SUP-07
2023-08-01,RM009,Vitamin Premix,Ingredient,Delhi WH,81,8.44,8,2023-07-24,21,88,265,253,1,1800,145800,2916.0,Active (0-30d),0,28.2,SUP-09
2023-08-01,RM009,Vitamin Premix,Ingredient,Mumbai WH,591,13.13,10,2023-07-22,17,111,334,393,0,1800,1063800,21276.0,Active (0-30d),0,0.0,SUP-02
2023-08-01,RM009,Vitamin Premix,Ingredient,Pune WH,499,8.51,16,2023-07-16,18,76,229,255,0,1800,898200,17964.0,Active (0-30d),0,0.0,SUP-11
2023-08-01,RM010,Packaging Material,Packaging,Bangalore WH,464,62.02,12,2023-07-20,14,434,1302,1860,1,180,83520,1670.4,Active (0-30d),0,36.0,SUP-11
2023-08-01,RM010,Packaging Material,Packaging,Delhi WH,595,67.84,25,2023-07-07,16,542,1627,2035,1,180,107100,2142.0,Active (0-30d),0,25.8,SUP-10
2023-08-01,RM010,Packaging Material,Packaging,Mumbai WH,111,49.95,8,2023-07-24,23,574,1722,1498,1,180,19980,399.6,Active (0-30d),0,97.3,SUP-07
2023-08-01,RM010,Packaging Material,Packaging,Pune WH,59,45.59,44,2023-06-18,18,410,1230,1367,1,180,10620,212.4,Slow (31-60d),0,85.3,SUP-10
2023-08-01,SP001,Soy Isolate 500g,Finished Good,Bangalore WH,557,2.88,31,2023-07-01,16,23,69,86,0,950,529150,10583.0,Slow (31-60d),0,0.0,SUP-05
2023-08-01,SP001,Soy Isolate 500g,Finished Good,Delhi WH,122,2.26,125,2023-03-29,10,11,33,67,0,950,115900,2318.0,Dead (90+d),1,0.0,SUP-11
2023-08-01,SP001,Soy Isolate 500g,Finished Good,Mumbai WH,463,0.84,82,2023-05-11,21,8,25,25,0,950,439850,8797.0,Very Slow (61-90d),0,0.0,SUP-11
2023-08-01,SP001,Soy Isolate 500g,Finished Good,Pune WH,128,2.57,88,2023-05-05,10,12,37,77,0,950,121600,2432.0,Very Slow (61-90d),0,0.0,SUP-02
2023-08-01,WP001,Whey Protein 1kg,Finished Good,Bangalore WH,115,43.97,38,2023-06-24,13,285,856,1318,1,1800,207000,4140.0,Slow (31-60d),0,87.3,SUP-09
2023-08-01,WP001,Whey Protein 1kg,Finished Good,Delhi WH,210,36.15,24,2023-07-08,8,144,433,1084,1,1800,378000,7560.0,Active (0-30d),0,43.4,SUP-08
2023-08-01,WP001,Whey Protein 1kg,Finished Good,Mumbai WH,130,35.01,24,2023-07-08,23,402,1207,1050,1,1800,234000,4680.0,Active (0-30d),0,72.2,SUP-01
