date,test_id,abcd,category,region,warehouse,batch_id,current_stock,avg_daily_sales,lead_time_days,safety_stock,reorder_point,max_stock_level,expiry_date,last_sale_date,supplier_id,supplier_reliability,inward_qty,outward_qty,adjustment_qty,aging_bucket,unit_cost,total_stock_value
2025-01-22,P042,Product_P042,Tablet,East,WH2,8e70f769,1302,19.1777119170163,12,98.2381561500165,328.370699154212,1710,2025-06-29,2024-11-05,S9,0.840410179327388,418,213,-24,90+,40.6889584404902,52977.0238895182
2025-01-22,P001,Product_P001,Topical,North,WH1,d8b5d746,1119,25.720643278687,19,76.9289045418896,565.621126836942,1421,2025-07-16,2024-10-03,S14,0.905017332363093,166,81,-7,60-90,29.572182106715,33091.2717774141
2025-01-22,P034,Product_P034,Injection,South,WH2,0569ddad,493,13.861765387129,13,80.5190160914904,260.721966124167,892,2025-11-02,2024-12-03,S3,0.849047079540305,157,3,-12,90+,44.561597315437,21968.8674765104
2025-01-22,P002,Product_P002,Syrup,South,WH2,f80f2505,1334,14.0718311175723,8,21.6287072392343,134.203356179812,1601,2025-05-19,2024-10-26,S1,0.713895021694867,105,132,-1,30-60,16.1640079053414,21562.7865457255
2025-01-22,P012,Product_P012,Capsule,South,WH2,546bf4c2,1219,26.6023436356388,16,209.982431623668,635.619929793889,1745,2026-01-04,2024-12-13,S19,0.725687718494627,118,161,19,30-60,37.2394776838654,45394.9232966319
2025-01-22,P034,Product_P034,Injection,East,WH2,a728b5d7,1986,40.9248897086593,9,104.652496995883,472.976504373816,2700,2025-09-22,2024-10-29,S10,0.719989084659048,92,175,-34,0-30,13.4452529154364,26702.2722900567
2025-01-22,P002,Product_P002,Injection,South,WH3,6dc5ba28,324,36.0528416462156,8,53.4785188133601,341.901251983085,1254,2025-09-13,2024-11-01,S6,0.97685324349493,258,323,-11,90+,16.5283027483106,5355.17009045264
2025-01-22,P031,Product_P031,Injection,North,WH1,36313341,261,43.057824005064,18,81.4091733383312,856.450005429484,1245,2025-10-10,2024-10-02,S3,0.987953605077043,76,179,15,30-60,9.62521299701556,2512.18059222106
2025-01-22,P026,Product_P026,Syrup,East,WH3,4de9fbfa,1604,15.4019212647418,14,106.425360522924,322.052258229309,1887,2025-06-03,2024-12-15,S13,0.892072194926479,267,12,23,90+,20.4426769453146,32790.0538202847
2025-01-22,P016,Product_P016,Topical,East,WH3,92b9afc6,838,13.7747299325098,14,63.9719816558017,256.818200710938,1154,2025-08-23,2025-01-13,S10,0.828942020795032,30,74,20,60-90,46.5528307773651,39011.2721914319
2025-01-22,P032,Product_P032,Injection,North,WH2,fe76b155,1574,13.6472745154973,13,57.0550695879903,234.469638289455,2430,2025-04-06,2025-01-12,S6,0.730802010000652,69,165,-49,60-90,6.58432846884282,10363.7330099586
2025-01-22,P049,Product_P049,Topical,West,WH1,30852312,1262,38.4740358641294,5,54.5072038245743,246.877383145221,1594,2025-11-21,2024-12-16,S5,0.784869978323548,137,78,-9,90+,34.8905266966926,44031.8446912261
2025-01-22,P018,Product_P018,Tablet,West,WH2,b1c265dc,349,29.6667232672144,6,80.2516355176631,258.25197512095,1229,2026-01-01,2024-11-15,S7,0.881555865604432,346,349,7,90+,11.7732358620799,4108.85931586587
2025-01-22,P007,Product_P007,Capsule,East,WH1,e56ff0ea,737,7.54317742487672,9,32.3959708982591,100.28456772215,1501,2025-10-02,2024-12-28,S16,0.913416917848445,348,181,0,30-60,49.8859408999683,36765.9384432766
2025-01-22,P003,Product_P003,Topical,West,WH3,76ce6b32,992,2.20757582717981,14,4.01729404587673,34.9233556263941,1212,2025-03-31,2024-10-20,S6,0.718930259694274,458,110,31,90+,32.7197645842815,32458.0064676072
2025-01-22,P035,Product_P035,Syrup,East,WH3,6fd387f6,1986,38.6259418180519,15,159.709924855703,739.099052126481,2888,2025-04-12,2025-01-21,S18,0.871881859326435,457,68,-42,0-30,23.717481642829,47102.9185426585
2025-01-22,P038,Product_P038,Topical,East,WH2,69a34fad,48,14.4833355119153,8,35.9334225681782,151.800106663501,742,2026-01-12,2024-10-03,S17,0.891925111286583,217,188,34,60-90,36.0507932159276,1730.43807436453
2025-01-22,P044,Product_P044,Capsule,West,WH1,fda52953,1679,7.13731032371419,15,15.0966617155318,122.156316571245,2299,2025-11-06,2024-12-02,S15,0.830220950507289,310,234,-30,60-90,33.8674862467087,56863.509408224
2025-01-22,P038,Product_P038,Capsule,South,WH2,6e95c96b,455,21.6437432000349,18,185.07916556758,574.666543168207,1430,2025-05-28,2024-09-28,S7,0.729544841600471,370,340,13,0-30,26.187145123949,11915.1510313968
2025-01-23,P031,Product_P031,Capsule,North,WH1,c3f62fb1,1417,27.7773416902434,19,197.129969810512,724.899461925137,2413,2025-05-12,2024-12-19,S13,0.716530692390061,406,231,42,60-90,26.7468111917468,37900.2314587052
2025-01-23,P048,Product_P048,Topical,North,WH1,75c2d65f,1996,18.1311055415784,19,171.525510184386,516.016515474376,2797,2025-03-22,2024-12-04,S17,0.868419239726141,214,220,-46,30-60,11.0882174207377,22132.0819717925
2025-01-23,P036,Product_P036,Tablet,East,WH2,ffec6a43,922,7.36299365747617,13,38.6413050716793,134.36022261887,1250,2025-05-19,2024-11-11,S10,0.73063860018019,66,5,7,60-90,39.0677936620388,36020.5057563997
2025-01-23,P018,Product_P018,Capsule,West,WH2,aa446f31,1235,37.6285112005787,11,198.729370006223,612.642993212589,2011,2025-09-18,2025-01-23,S13,0.748286028644359,45,310,24,30-60,45.826912549847,56596.2369990611
2025-01-23,P001,Product_P001,Capsule,East,WH3,6c2f24f3,1294,32.6504667581289,10,149.549136521706,476.053804102995,2254,2025-11-15,2024-11-20,S15,0.964373544975458,324,396,-41,60-90,15.32019888023,19824.3373510176
2025-01-23,P039,Product_P039,Tablet,South,WH2,55b325c0,1739,28.6651099832258,15,121.735837430876,551.712487179263,1945,2025-04-11,2024-12-29,S1,0.890403183695899,488,382,20,90+,48.4480210448635,84251.1085970176
2025-01-23,P050,Product_P050,Topical,West,WH1,f7c0d0a4,1821,15.777756623804,12,24.3132014497705,213.646280935419,2330,2025-03-29,2024-11-30,S16,0.9307177291147,127,306,-29,90+,36.948499177858,67283.2170028794
2025-01-23,P037,Product_P037,Topical,West,WH1,d0cb9597,65,9.08176731578382,13,29.0859614240072,147.148936529197,285,2025-06-01,2024-12-11,S7,0.729802790368437,89,84,-34,60-90,26.0154928036434,1691.00703223682
2025-01-23,P009,Product_P009,Tablet,North,WH2,669b6354,1888,34.8971043179571,18,180.157300458108,808.305178181336,2186,2025-02-23,2024-10-01,S9,0.963956876001962,143,387,-39,0-30,22.0769938727445,41681.3644317416
2025-01-23,P012,Product_P012,Syrup,North,WH1,60fa64cc,1092,5.81890115792044,14,38.7933589507991,120.257975161685,1653,2025-07-08,2024-12-06,S1,0.953948686999971,61,184,-22,90+,8.96549909063934,9790.32500697816
2025-01-23,P025,Product_P025,Capsule,North,WH3,c2441260,1968,19.3907459428777,6,32.93683332315,149.281308980416,2339,2025-10-10,2024-11-05,S11,0.817507171346846,61,361,13,90+,1.82872719615876,3598.93512204044
2025-01-23,P018,Product_P018,Capsule,East,WH2,da2b4e3e,707,1.34510281658295,13,3.2274969209275,20.7138335365059,1368,2025-05-24,2024-12-03,S5,0.92330615625219,388,373,18,90+,17.871093632678,12634.8631983033
2025-01-23,P042,Product_P042,Tablet,South,WH3,6ce13cfc,473,5.90759487783158,16,39.0082361008312,133.529754146136,1369,2025-11-01,2024-12-25,S9,0.984601166929971,429,67,-26,90+,9.16038716136623,4332.86312732623
2025-01-23,P044,Product_P044,Syrup,East,WH3,8d9699ff,171,14.7923878200951,17,39.5936805349845,291.0642734766,946,2025-03-24,2024-10-08,S15,0.844055594121735,109,68,7,90+,35.7205937426234,6108.22152998861
2025-01-23,P043,Product_P043,Tablet,South,WH1,01aa17b4,1590,25.5016618629108,19,118.52421223773,603.055787633035,2186,2025-02-24,2024-12-29,S6,0.872670292469831,297,203,49,0-30,31.8709153503225,50674.7554070128
2025-01-23,P026,Product_P026,Capsule,North,WH2,8fe320c2,1649,32.5422705099223,9,56.9915934853044,349.872028074605,2339,2025-11-03,2024-12-25,S8,0.978134430261897,114,275,-26,0-30,20.9319136800283,34516.7256583666
2025-01-23,P015,Product_P015,Syrup,East,WH3,4f4a8211,1106,1.97867369632338,14,7.59343585073844,35.2948675992657,1987,2025-08-07,2024-11-25,S9,0.954613730924901,96,366,-35,0-30,19.762247687825,21857.0459427345
2025-01-23,P032,Product_P032,Injection,West,WH1,9e32a442,1305,22.5688361061625,9,87.7427268615626,290.862251817025,1637,2025-03-15,2024-11-06,S13,0.856959082185811,352,234,-33,90+,31.7133288731774,41385.8941794965
2025-01-23,P016,Product_P016,Topical,East,WH1,748a3503,1921,24.5289922478325,5,18.6750320007378,141.3199932399,2489,2025-07-05,2024-12-09,S18,0.908422787132111,410,71,41,60-90,5.00230847845134,9609.43458710503
2025-01-23,P029,Product_P029,Capsule,South,WH2,d788d73d,1675,17.434933861321,10,51.3862045694035,225.735543182613,1973,2025-11-26,2024-12-04,S16,0.728752372560511,140,212,-41,0-30,9.06373686303741,15181.7592455877
2025-01-23,P002,Product_P002,Tablet,North,WH2,65506810,130,35.8106689356082,6,32.249371733978,247.113385347627,961,2026-01-13,2024-09-27,S16,0.907320547042414,209,102,22,90+,48.1484325956813,6259.29623743857
2025-01-23,P003,Product_P003,Syrup,North,WH2,d20b0706,1598,24.5016297404784,5,45.2505765856818,167.758725288074,1826,2025-09-19,2025-01-12,S13,0.707154286816741,207,23,48,90+,36.8980222627795,58963.0395759217
2025-01-23,P046,Product_P046,Topical,East,WH2,cfbbef3d,298,3.03643256534067,19,11.1767150517953,68.8689337932681,1217,2026-01-17,2024-12-06,S19,0.702056625704568,165,30,-25,0-30,8.82365111899039,2629.44803345914
2025-01-24,P025,Product_P025,Tablet,North,WH3,15bcef3d,1622,32.0211711983157,6,47.5495299072875,239.676557097182,1970,2025-10-29,2024-11-21,S10,0.850867268546167,43,355,-23,90+,33.9450651145004,55058.8956157196
2025-01-24,P040,Product_P040,Capsule,West,WH3,91682a1c,301,41.4512072345004,16,123.916753693829,787.136069445835,1226,2025-09-25,2024-12-26,S5,0.976155422725074,98,346,15,90+,29.2138310849932,8793.36315658295
2025-01-24,P030,Product_P030,Topical,East,WH3,907ad117,616,25.6288756654414,13,35.1852552664435,368.360638917182,1354,2025-10-07,2025-01-23,S7,0.799085626407352,179,340,42,0-30,25.4494292668189,15676.8484283604
2025-01-24,P038,Product_P038,Injection,South,WH1,f713dd9b,1346,25.6578003280731,14,105.649265522403,464.858470115427,2282,2025-02-23,2024-12-05,S5,0.87780370933008,408,312,-16,60-90,38.3641678510012,51638.1699274476
2025-01-24,P034,Product_P034,Topical,North,WH3,e59ba066,1438,6.85299531425,16,53.9006110152443,163.548536043244,1706,2025-06-06,2024-09-29,S1,0.858605499000006,15,371,25,90+,1.03074831479435,1482.21607667428
2025-01-24,P025,Product_P025,Injection,North,WH2,5b0848b6,506,1.78009309587713,6,3.73023999649315,14.4107985717559,1232,2025-12-11,2024-10-04,S5,0.906961482102525,279,304,-33,0-30,21.4763158342629,10867.015812137
2025-01-24,P005,Product_P005,Injection,East,WH3,3ea25096,756,8.8821543807698,6,14.9916723777554,68.2845986623741,1737,2025-05-12,2024-12-07,S1,0.971487282049789,56,185,-37,90+,20.3153342353955,15358.392681959
2025-01-24,P019,Product_P019,Topical,East,WH1,7095c109,1766,40.4678478689887,18,319.568605924704,1047.9898675665,2453,2025-03-12,2024-11-13,S1,0.910557784558118,18,218,19,90+,24.8376555208887,43863.2996498895
2025-01-24,P020,Product_P020,Tablet,West,WH2,177ae6bc,1423,12.7034128597767,9,16.292854355183,130.623570093174,1840,2025-11-02,2024-10-23,S17,0.793712113011031,15,11,-16,0-30,48.3103779935036,68745.6678847556
2025-01-24,P036,Product_P036,Tablet,West,WH1,eb13dc50,1089,25.3783049168472,15,153.719460923038,534.394034675746,1937,2025-05-25,2024-12-03,S6,0.925000868908808,480,54,-50,90+,11.0439824084696,12026.8968428234
2025-01-24,P034,Product_P034,Topical,South,WH1,9f1cb126,766,10.7116229346617,10,18.5767012379696,125.692930584587,1599,2025-03-25,2024-10-29,S10,0.850570022635003,419,255,7,0-30,47.2445527283887,36189.3273899457
2025-01-24,P027,Product_P027,Tablet,East,WH2,f63874a7,507,7.23401945991353,9,24.8028151748177,89.9089903140395,933,2026-01-08,2024-11-14,S10,0.758603471465091,347,354,12,0-30,40.3114111602264,20437.8854582348
2025-01-24,P048,Product_P048,Injection,South,WH3,faa1b72b,1636,6.64263358274065,19,26.992527658395,153.202565730467,2512,2025-03-23,2024-10-03,S11,0.705228412598085,270,243,-47,30-60,6.48857394034208,10615.3069663996
2025-01-24,P026,Product_P026,Syrup,East,WH2,e523b734,1297,6.31161826311451,17,15.79445219812,123.091962671067,1935,2025-04-13,2025-01-11,S10,0.974394199257466,190,363,25,60-90,3.46582371379853,4495.1733567967
2025-01-24,P014,Product_P014,Injection,East,WH3,9789259,1234,10.9407856197975,14,59.6343898822015,212.805388559366,1993,2025-05-19,2025-01-04,S12,0.911677820592888,68,259,41,60-90,23.0531443503722,28447.5801283592
2025-01-24,P035,Product_P035,Topical,North,WH2,2f39e9aa,511,15.828535963509,12,66.5437624948859,256.486194056994,1265,2025-05-28,2024-10-19,S6,0.862862407236536,99,11,15,0-30,36.4297991475562,18615.6273644012
2025-01-24,P029,Product_P029,Tablet,West,WH3,42576789,976,6.39697186302936,18,12.5269921194683,127.672485653997,1591,2026-01-14,2024-10-02,S6,0.726829820143097,375,279,-17,90+,46.9365774475561,45810.0995888148
2025-01-24,P011,Product_P011,Tablet,South,WH1,230d9512,1942,47.7980961691856,12,218.711864156534,792.289018186761,2815,2025-10-14,2024-12-21,S10,0.797791622217823,465,219,-27,90+,25.3292556892996,49189.4145486199
2025-01-24,P045,Product_P045,Topical,West,WH3,514176000000000,285,46.6513032381919,5,98.2635537994006,331.52006999036,812,2025-06-05,2024-11-23,S15,0.926366090488073,6,126,-11,90+,40.6591076774103,11587.8456880619
2025-01-24,P039,Product_P039,Injection,East,WH2,42749d93,1387,9.64554875304717,10,47.6850531161139,144.140540646586,1698,2025-03-01,2024-10-15,S5,0.750604561055407,489,249,-31,60-90,32.5664377834913,45169.6492057024
2025-01-24,P011,Product_P011,Syrup,East,WH3,1a89dfd4,1897,33.6257105549413,11,51.0215162927168,420.904332397071,2499,2025-04-21,2025-01-16,S16,0.749068884986403,172,233,-26,90+,5.47988717422375,10395.3459695025
2025-01-24,P025,Product_P025,Syrup,East,WH3,a8cc7285,1214,15.0710734913973,15,24.2416190537157,250.307721424675,1737,2025-07-19,2024-12-28,S15,0.956018717176763,338,285,-29,0-30,10.3382262793425,12550.6067031218
2025-01-24,P018,Product_P018,Syrup,West,WH2,bc321924,1959,3.49181775815524,10,4.85190492587684,39.7700825074292,2379,2025-10-02,2025-01-23,S9,0.831298757935535,201,225,4,90+,31.4748999540787,61659.3290100403
2025-01-25,P047,Product_P047,Injection,East,WH1,80334ef4,499,28.5701157222344,15,53.5594145565278,482.111150390043,987,2025-04-04,2024-12-25,S5,0.855284835400517,297,97,-42,90+,37.4852518221907,18705.1406592732
2025-01-25,P050,Product_P050,Topical,South,WH2,f155e3c0,941,44.1812834024126,16,260.719773465484,967.620307904086,1292,2025-12-22,2025-01-04,S11,0.706293027629907,162,48,-5,30-60,28.7145728596541,27020.4130609345
2025-01-25,P037,Product_P037,Syrup,West,WH2,43c3616e,1184,26.7713822681715,16,188.23178216448,616.573898455225,2070,2025-12-28,2024-09-30,S16,0.799234057670011,112,204,-30,60-90,5.13417392548675,6078.86192777631
2025-01-25,P006,Product_P006,Syrup,North,WH1,330c357b,1415,27.7417343091923,13,97.5606922686193,458.20323828812,2136,2025-10-14,2024-11-20,S11,0.715285839057497,176,216,-40,90+,14.095675572206,19945.3809346715
2025-01-25,P026,Product_P026,Tablet,West,WH2,6ab85256,802,23.5748963960655,18,155.280523337229,579.628658466408,1181,2025-10-16,2024-10-31,S4,0.951778891975904,476,330,5,30-60,35.77711715525,28693.2479585105
2025-01-25,P039,Product_P039,Injection,East,WH3,91949c3a,89,28.892280392481,14,112.737348385642,517.229273880376,520,2025-10-14,2024-10-20,S13,0.760626857346451,344,151,-7,90+,27.5382492171259,2450.9041803242
2025-01-25,P031,Product_P031,Topical,South,WH3,5335096b,1299,31.9739989940021,12,115.677237328028,499.365225256053,2180,2025-07-13,2024-10-17,S9,0.875851973925085,269,346,-26,60-90,36.1869851598451,47006.8937226388
2025-01-25,P045,Product_P045,Topical,West,WH2,cebb19e1,1322,44.6019833103272,9,68.0277430097874,469.445592802732,1892,2025-06-02,2024-12-10,S7,0.847423091393732,61,108,-12,30-60,41.8263913294872,55294.4893375821
2025-01-25,P022,Product_P022,Tablet,West,WH3,c5c18348,1903,32.0539502723265,5,79.5350012060801,239.804752567712,2340,2025-07-28,2024-10-06,S8,0.948515537662123,368,63,42,90+,43.7946947742305,83341.3041553606
2025-01-25,P017,Product_P017,Syrup,West,WH2,f268a565,1625,21.2729119814362,17,172.240243412053,533.879747096468,2268,2026-01-21,2024-09-29,S17,0.790192031064557,175,395,45,60-90,37.0273095990329,60169.3780984284
2025-01-26,P032,Product_P032,Capsule,West,WH3,e3e1a7a3,181,7.72786538193862,6,9.50108879426425,55.868281085896,629,2026-01-08,2024-11-19,S18,0.927477643026436,381,345,35,90+,47.1226675164331,8529.20282047439
2025-01-26,P012,Product_P012,Topical,West,WH2,782c81c1,1337,28.5450929375517,9,64.6040295040139,321.509865941979,2235,2025-10-03,2024-11-08,S14,0.773196497333224,275,178,27,30-60,8.05615797207128,10771.0832086593
2025-01-26,P034,Product_P034,Syrup,South,WH1,33e6b181,241,4.11647038251207,10,14.0605528614285,55.2252566865492,553,2026-01-08,2025-01-04,S14,0.718119130793768,188,130,-13,90+,49.112959861727,11836.2233266762
2025-01-26,P044,Product_P044,Tablet,East,WH2,b76a4653,218,24.8508013692635,6,65.7235656843642,214.828373899945,860,2026-01-08,2024-11-29,S17,0.890805474249332,393,266,19,90+,27.8060865550037,6061.7268689908
2025-01-26,P047,Product_P047,Capsule,West,WH1,0910a39f,1236,31.47845025164,12,117.579977715595,495.321380735276,1987,2025-11-26,2024-11-21,S18,0.817685506738079,302,261,-35,90+,25.1276862010124,31057.8201444514
2025-01-26,P043,Product_P043,Tablet,North,WH1,47656f60,48,15.6473813548183,18,55.0022343689343,336.655098755664,923,2025-11-28,2024-12-21,S7,0.926336630130245,93,326,46,90+,42.2142581380046,2026.28439062422
2025-01-26,P009,Product_P009,Injection,East,WH3,83034b77,1558,15.0515770003363,16,112.237930696994,353.063162702375,2352,2025-10-11,2024-12-19,S16,0.708832764340444,330,158,42,90+,31.8972455145506,49695.9085116698
2025-01-26,P031,Product_P031,Capsule,East,WH3,2afdd8db,1866,27.3170893239151,6,31.1850525682939,195.087588511784,2094,2025-09-06,2025-01-11,S7,0.989582633909832,427,123,-32,90+,18.6137664708432,34733.2882345935
2025-01-26,P037,Product_P037,Capsule,North,WH2,f99fe402,1606,6.65978744166684,10,6.90215525540973,73.5000296720782,2420,2026-01-16,2024-10-12,S11,0.876022203719537,185,325,6,90+,17.4832924467426,28078.1676694686
2025-01-26,P030,Product_P030,Tablet,North,WH1,cde2d536,1033,28.3976961666854,7,39.0158347589413,237.799707925739,1324,2025-07-13,2024-10-22,S1,0.869839757274352,51,194,31,0-30,18.9480329241196,19573.3180106155
2025-01-26,P046,Product_P046,Topical,West,WH1,d1a88a0a,1176,44.1891062838393,5,50.6870802256476,271.632611644844,1889,2025-11-11,2024-12-22,S6,0.862433635072711,484,88,-25,90+,1.2873716664709,1513.94907976978
2025-01-26,P014,Product_P014,Injection,North,WH1,dbc9f741,1363,48.7637223276002,18,410.798996260625,1288.54599815743,1975,2025-10-02,2025-01-19,S3,0.973152620305522,78,85,23,90+,21.1048823717604,28765.9546727095
2025-01-26,P027,Product_P027,Topical,North,WH1,b4fdd6b1,1869,10.3620448279716,15,37.6919315090244,193.122603928598,2220,2026-01-13,2024-10-08,S19,0.917209715047437,47,190,27,0-30,13.3479128605595,24947.2491363857
2025-01-26,P029,Product_P029,Syrup,North,WH1,ceec0bc4,202,27.9838340820617,11,75.850864225447,383.673039128126,1098,2025-06-25,2024-10-21,S10,0.937392036808201,355,215,25,30-60,10.5725890815818,2135.66299447953
2025-01-26,P027,Product_P027,Capsule,North,WH1,5f2ad356,1045,3.79764326498431,5,2.67238079354224,21.6605971184638,1844,2025-07-27,2024-11-09,S8,0.732837054745146,252,245,48,90+,38.591365204004,40327.9766381842
2025-01-26,P046,Product_P046,Injection,South,WH2,d94ca8e2,1478,34.951042957136,14,194.413396086798,683.727997486702,2328,2025-12-13,2024-12-06,S1,0.97488039817973,183,151,22,90+,30.8747640012288,45632.9011938162
2025-01-26,P041,Product_P041,Capsule,West,WH2,5a842591,197,38.0614466824381,7,90.797399953872,357.227526730939,719,2025-04-21,2024-11-25,S11,0.960593104065001,137,302,6,30-60,22.116125489398,4356.87672141141
2025-01-26,P015,Product_P015,Capsule,South,WH1,8c5889c8,1066,9.7382441089826,12,39.0571192516579,155.916048559449,1931,2026-01-17,2024-12-20,S10,0.862318056419211,375,256,32,90+,20.0148652387869,21335.8463445468
