date,product,region,seasonality_factor,promotion,stockout,shock_event,units_sold,price_per_unit,revenue
2024-08-11,Product_6,East,1.0,0,0,0,65,365.28,23743.199999999997
2025-01-01,Product_6,East,1.3,1,1,0,118,150.89,17805.019999999997
2026-02-12,Product_4,East,1.3,1,0,1,1891,329.78,623613.98
2025-08-26,Product_4,South,1.0,0,0,0,93,315.38,29330.34
2025-02-07,Product_5,East,1.3,0,0,0,373,486.69,181535.37
2025-10-28,Product_3,West,1.0,0,0,0,183,77.35,14155.05
2025-01-09,Product_1,West,1.3,0,0,0,330,98.66,32557.8
2024-07-30,Product_1,West,1.0,0,0,0,241,277.74,66935.34
2024-07-16,Product_7,North,1.0,1,1,0,98,287.2,28145.6
2026-02-16,Product_1,South,1.3,0,0,0,92,67.97,6253.24
2024-10-21,Product_1,East,1.0,0,0,0,67,421.63,28249.21
2024-09-12,Product_3,North,1.0,0,0,0,61,272.63,16630.43
2025-01-30,Product_10,East,1.3,0,0,0,297,205.99,61179.030000000006
2025-08-10,Product_4,North,1.0,0,0,0,172,193.48,33278.56
2025-12-23,Product_4,North,1.3,0,0,0,383,437.63,167612.29
2025-10-08,Product_2,West,1.0,0,0,0,271,138.53,37541.63
2024-09-03,Product_1,West,1.0,0,0,0,166,122.19,20283.54
2025-04-02,Product_3,North,1.0,0,0,0,100,145.93,14593.0
2026-03-20,Product_4,West,1.0,0,0,0,281,331.26,93084.06
2025-12-11,Product_3,North,1.3,0,0,0,156,414.92,64727.520000000004
2024-12-07,Product_8,South,1.3,1,1,0,253,198.94,50331.82
2025-02-28,Product_10,West,1.3,0,0,0,126,128.06,16135.56
2026-01-02,Product_1,West,1.3,1,0,0,209,144.14,30125.26
2025-08-24,Product_2,West,1.0,0,0,0,55,328.63,18074.65
2025-01-18,Product_7,South,1.3,1,0,0,394,160.72,63323.68
2024-04-20,Product_4,North,1.0,1,0,0,480,444.78,213494.4
2025-01-07,Product_8,East,1.3,0,0,0,132,96.75,12771.0
2024-04-01,Product_3,West,1.0,0,0,0,156,64.57,10072.919999999998
2024-07-28,Product_6,North,1.0,0,0,0,150,89.77,13465.5
2024-05-05,Product_9,South,1.0,1,0,0,207,430.54,89121.78
2024-10-15,Product_1,East,1.0,0,0,0,184,343.05,63121.200000000004
2025-07-29,Product_1,West,1.0,0,0,0,236,480.99,113513.64
2024-05-29,Product_8,South,1.0,0,0,1,388,201.33,78116.04000000001
2024-09-08,Product_3,South,1.0,1,0,0,139,145.71,20253.690000000002
2026-02-20,Product_5,East,1.3,0,0,0,249,302.89,75419.61
2024-10-23,Product_1,North,1.0,0,1,0,72,292.02,21025.44
2024-04-12,Product_5,West,1.0,0,0,0,180,315.96,56872.799999999996
2025-08-03,Product_6,West,1.0,0,0,0,171,206.39,35292.689999999995
2025-01-01,Product_8,North,1.3,0,0,0,153,52.65,8055.45
2026-02-22,Product_3,North,1.3,0,0,0,93,65.76,6115.68
2024-11-28,Product_3,North,1.3,0,0,0,299,348.72,104267.28000000001
2024-11-02,Product_10,East,1.3,1,0,0,252,285.47,71938.44
2024-12-07,Product_9,East,1.3,0,0,0,75,419.46,31459.5
2024-08-04,Product_4,West,1.0,0,1,1,66,185.18,12221.880000000001
2024-11-03,Product_4,East,1.3,0,0,0,234,416.96,97568.64
2025-01-31,Product_7,South,1.3,0,0,0,184,241.47,44430.48
2024-10-02,Product_2,West,1.0,0,0,0,247,93.51,23096.97
2024-05-09,Product_8,East,1.0,0,0,0,66,490.06,32343.96
2024-11-09,Product_6,North,1.3,0,0,0,263,280.37,73737.31
2024-10-01,Product_3,South,1.0,0,0,0,198,333.27,65987.45999999999
2025-08-08,Product_9,North,1.0,0,0,0,121,351.86,42575.060000000005
2025-06-01,Product_5,West,1.0,1,0,1,1547,213.09,329650.23
